"market","city","name","description","price_range","latitude","longitude"
"Houston, TX",Houston,Argentina Cafe Empanada Factory,"$$ • Argentine, Empanadas",$$,29.7282967,-95.4378289
"Houston, TX",Houston,Pollo Campero,"$ • Fast Food, Fried Chicken",$,29.7701883,-95.4085974
"Houston, TX",Houston,Macology,"$$ • Salads, Chicken",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Zoe's Kitchen,"$$ • Sandwich, Healthy",$$,29.7182217119174,-95.4166743773559
"Houston, TX",Houston,FM Kitchen and Bar,"$$ • American, Bar and Grill",$$,29.7713972,-95.4092771
"Houston, TX",Houston,Trendy Vegan,"$$ • Healthy, Vegan",$$,29.7322056,-95.4391685
"Houston, TX",Houston,H-town Dumpling House (Asian Dumplings),"$$ • Asian Fusion, Dumplings",$$,29.8046043,-95.3815081
"Houston, TX",Houston,Cheba Hut,"$$ • Snacks, Dinner",$$,29.7710702815191,-95.3803627535527
"Houston, TX",Houston,Hando,"$$ • Sushi Bars, Asian Fusion",$$,29.7903602,-95.4030538
"Houston, TX",Houston,Genghis Grill,"$$ • Pickup, Asian",$$,29.7282446,-95.4384112
"Houston, TX",Houston,Chi'lantro,"$$ • Eggs, Side Vegetables",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Brasil,"$$ • Breakfast, Coffee",$$,29.7426451,-95.4022586
"Houston, TX",Houston,Creole Kitchen and Daiquris,"$$ • Southern, Salads",$$,29.7005205,-95.3764521
"Houston, TX",Houston,Dirty Little Vegan,"$$ • Vegan, Burgers",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Hooters,"$ • Fries, Chicken Tenders",$,29.729772663,-95.417413105
"Houston, TX",Houston,Midtown Grill & Bar,"$$ • American, Sandwich",$$,29.7531662,-95.3872182
"Houston, TX",Houston,Sharetea Greenway,"$$ • Cold Brew Tea, Iced Teas",$$,29.7343841823336,-95.4410499362017
"Houston, TX",Houston,Island Grill,"$$ • Pickup, Takeout",$$,29.7171594,-95.4143133
"Houston, TX",Houston,Grateful Greens,"$$ • Salads, Bowls",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Rudyards British Pub,"$$ • Pizza, Snacks",$$,29.7499735,-95.396559
"Houston, TX",Houston,SMOOSH COOKIES,"$$ • Cookies, Ice Cream",$$,29.8015501,-95.4108497
"Houston, TX",Houston,Star Pizza 2,"$$ • Takeout, Pizza",$$,29.7700571,-95.3961846
"Houston, TX",Houston,Aloha Hawaiian BBQ Factory,"$$ • Teriyaki, Salads",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Henderson & Kane,"$$ • Tortilla, Tacos",$$,29.7660054,-95.3795802
"Houston, TX",Houston,Boba Cafe,"$$ • Burgers, Sandwiches",$$,29.739127,-95.376889
"Houston, TX",Houston,District 7 Grill,"$$ • Pickup, Takeout",$$,29.7470163,-95.3580066
"Houston, TX",Houston,DashMart,"$ • Ice Cream, Desserts",$,29.7840477933594,-95.4124837723873
"Houston, TX",Houston,Pizza Patron,"$$ • Pizza, Chicken Wings",$$,29.7979371,-95.3688882
"Houston, TX",Houston,MaMa's Kitchen,"$$ • Takeout, Chinese",$$,29.7322224,-95.4387591
"Houston, TX",Houston,Pepper Twins,"$$ • Asian, Szechuan",$$,29.7526756,-95.4032745
"Houston, TX",Houston,Thrive Juices,"$$ • Toast, Acai Bowls",$$,29.7662149,-95.3648839
"Houston, TX",Houston,AL Quick Stop (Montrose),"$ • Sandwich, Fast Food",$,29.7501179,-95.3966891
"Houston, TX",Houston,B’s African Kitchen,"$$ • African, Tapas/Small Plates",$$,29.723949,-95.351142
"Houston, TX",Houston,District 7 Pizzeria,"$$ • Italian, Pizza",$$,29.7470344,-95.3579938
"Houston, TX",Houston,Sushi King,"$$ • Japanese, Sushi",$$,29.7351586,-95.4182947
"Houston, TX",Houston,Hobbit Cafe,"$$ • Cafe, Burgers",$$,29.7338576,-95.4148452
"Houston, TX",Houston,World of Sourdough,"$$ • American, Sandwiches",$$,29.7750788,-95.3875446
"Houston, TX",Houston,Roostar Vietnamese Grill,"$$ • Pickup, Catering",$$,29.7567373357365,-95.3407020772071
"Houston, TX",Houston,Star Pizza,"$$ • Salads, Pizza",$$,29.7324375,-95.4110861
"Houston, TX",Houston,MAIN BIRD HOT CHICKEN,"$$ • Halal, Chicken",$$,29.7426636,-95.4034414
"Houston, TX",Houston,The Red Twirl,"$$ • Pasta , Italian",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Ruggles Black Restaurant,"$$ • Appetizers, Pizza",$$,29.7381619,-95.4148594
"Houston, TX",Houston,NOLA G's Cajun Creole,"$$ • Delivery, Takeout",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Walgreens,"$$ • Convenience, Snacks",$$,29.7472651,-95.3780849
"Houston, TX",Houston,Osaka Japanese Restaurant,"$$ • Japanese, Sushi",$$,29.7447755,-95.3874413
"Houston, TX",Houston,L&L Hawaiian Barbecue,"$$ • BBQ, Hawaiian",$$,29.7746581,-95.3980034
"Houston, TX",Houston,The Taco Stand,"$ • Tacos, Local",Unknown,29.8045599,-95.4099446
"Houston, TX",Houston,Pacific Coast Tacos,"$$ • Mexican, Breakfast",$$,29.7741242,-95.42601
"Houston, TX",Houston,Flip 'n Patties,"$$ • Bakery, Burgers",$$,29.7594315,-95.3648084
"Houston, TX",Houston,Poke in the Bowl,"$$ • Hawaiian, Poke",$$,29.7098038,-95.4019133
"Houston, TX",Houston,Juicy's Cheesesteaks,"$$ • American, Cheesesteaks",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Blue Nile,"$$ • African, Takeout",$$,29.7375934,-95.4265625
"Houston, TX",Houston,Houston Salad Company,"$$ • Salads, Healthy",$$,29.8038284,-95.369033
"Houston, TX",Houston,DUPSY’S A Modern African Kitchen,"$$ • African, Chicken",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Smoothie Strong,"$$ • Smoothies, Acai Bowls",$$,29.8026284,-95.4291203
"Houston, TX",Houston,Morton's The Steakhouse,"$$$ • Shrimp, American",$$$,29.7567493,-95.3641144
"Houston, TX",Houston,Nic's Delights,"$$ • Dessert, Snacks",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Killer Wings,"$$ • Chicken Wings, Chicken",$$,29.7531964,-95.3872075
"Houston, TX",Houston,Jax Grill,"$$ • Sandwiches, Burgers",$$,29.7753478,-95.4098678
"Houston, TX",Houston,super sushi & deli,"$$ • Japanese, Sushi",$$,29.7476828,-95.3728742
"Houston, TX",Houston,Two Guys Pizzeria,"$$ • Takeout, Italian",$$,29.7065578,-95.411529
"Houston, TX",Houston,The Den,$$ • Takeout,$$,29.7190096,-95.3377657
"Houston, TX",Houston,JuiceWell,$$ • Juice Bar,$$,29.7324326,-95.4379318
"Houston, TX",Houston,Bangkok Bowls,"$$ • Thai, Healthy",$$,29.7226889,-95.3704827
"Houston, TX",Houston,FLORA,$,Unknown,29.761197,-95.4016998
"Houston, TX",Houston,Louisiana Fish House,"$$ • Takeout, Seafood",$$,29.6988179,-95.3387038
"Houston, TX",Houston,Escalante's,"$$ • Tex-Mex, Mexican",$$,29.741125,-95.447229
"Houston, TX",Houston,Osso & Kristalla,"$$ • Brunch, Salads",$$,29.7572379,-95.3574475
"Houston, TX",Houston,Studewood Cantine,"$$ • Mexican, Tacos",$$,29.7915573,-95.3880732
"Houston, TX",Houston,BreWingZ Sports Bar and Grill,"$$ • Dinner, Fried Chicken",$$,29.712843,-95.3130946
"Houston, TX",Houston,Cheese The Day,"$$ • American, Chicken",$$,29.7619156,-95.3634119
"Houston, TX",Houston,MrBeast Burger,"$$ • Burgers, American",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Bed & Breakfast Burrito Co.,"$$ • Breakfast & Brunch, Breakfast Burrito",$$,29.7531964,-95.3872075
"Houston, TX",Houston,lulubowls (Hawaiian-Inspired Bowls),"$$ • Asian, Asian Fusion",$$,29.7226889,-95.3704827
"Houston, TX",Houston,CHÒPNBLỌK,"$$ • Steak, Curry",$$,29.7662149,-95.3648839
"Houston, TX",Houston,Grotto,"$$ • Dinner, Steakhouses",$$,29.7542191,-95.357589
"Houston, TX",Houston,Mediterranea Rice Bowls,"$$ • Kabobs, Hummus",$$,29.753177,-95.3871893
"Houston, TX",Houston,Goode Company BBQ,"$$ • Salads, Ribs",$$,29.7269913,-95.4182615
"Houston, TX",Houston,Mia's Table,"$$ • Soup, Desserts",$$,29.7370693,-95.4173144
"Houston, TX",Houston,Mucho Mexico Restaurant,"$ • Mexican, Seafood",$,29.7732052,-95.2909485
"Houston, TX",Houston,On The Kirb,"$$ • Pizza, Burgers",$$,29.7487137,-95.3787639
"Houston, TX",Houston,BAD CHX,"$$ • Fried Chicken, Chicken",$$,29.698541614006,-95.3867168137484
"Houston, TX",Houston,Dessert Gallery,"$$ • Dessert, Ice Cream",$$,29.7333189,-95.4191919
"Houston, TX",Houston,The Rustic,"$$$ • Music Venues, American (New)",$$$,29.7500039,-95.3598537
"Houston, TX",Houston,Takeria HTX,"$$ • Mexican, Tacos",$$,29.7791936,-95.3635123
"Houston, TX",Houston,Pizzeria Solario,"$$ • Pizza, Italian",$$,29.7348428012277,-95.4412607850579
"Houston, TX",Houston,Wham! Bam! Burrito!,"$$ • Mexican, Burritos",$$,29.7547627,-95.3626334
"Houston, TX",Houston,Corner and Place Cafe,"$$ • Dessert, Salads",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Daydream Breakfast Burritos,"$$ • Breakfast & Brunch, Carne Asada",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Thrive Kitchen,"$$ • Salads, Bowls",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Meek's Vegan Pizza,"$$ • Pizza, Vegan",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Gyro King,"$ • Greek, Takeout",$,29.6984632239571,-95.3877391666174
"Houston, TX",Houston,Tyga Bites,$$ • Chicken,$$,29.7226889,-95.3704827
"Houston, TX",Houston,Healthy salad,"$$ • Healthy, Salads",$$,29.7339566,-95.40682
"Houston, TX",Houston,La Griglia Restaurant,"$$ • Healthy, Italian",$$,29.753359,-95.4086422
"Houston, TX",Houston,Fried or Die Chicken,"$$ • Burgers, Chicken",$$,29.7531662,-95.3872182
"Houston, TX",Houston,Tiger's Chinese Cuisine,"$$ • Chinese, Asian",$$,29.7177007,-95.4160664
"Houston, TX",Houston,Pinstripes,$$ • American (New),$$,29.7355813,-95.4187619
"Houston, TX",Houston,Teapresso Bar,"$$ • Coffee, Pickup",$$,29.8015501,-95.4108497
"Houston, TX",Houston,Crust Pizza Co.,"$$ • Italian, Pizza",$$,29.803447,-95.4107679
"Houston, TX",Houston,French Toast Feast,"$$ • Breakfast & Brunch, French Toast",$$,29.7226889,-95.3704827
"Houston, TX",Houston,ginger bowls (Healthy Asian Bowls),"$$ • Asian, Chinese",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Candente,"$$ • Gluten Free, Gluten-Free",$$,29.7340396,-95.3930602
"Houston, TX",Houston,Becks Prime,"$$ • American, Sandwich",$$,29.7732002,-95.4331981
"Houston, TX",Houston,Brekkie Bagels,"$$ • Convenience, Snacks",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Gabby's BBQ,"$$ • American (Traditional), Barbecue",$$,29.8153681,-95.4109479
"Houston, TX",Houston,Gyroville,"$$ • Falafel, Mediterranean",$$,29.7953379,-95.409903
"Houston, TX",Houston,Laurenzo's,"$$$ • Pickup, Burgers",$$$,29.7705889,-95.4055996
"Houston, TX",Houston,Peru Cafe Express,"$$ • Takeout, Pickup",$$,29.7282959,-95.4385851
"Houston, TX",Houston,Table Délice,"$$ • Dessert, Cakes",$$,29.7226889,-95.3704827
"Houston, TX",Houston,SUNSHINE'S VEGAN,"$$ • Vegan, Juice Bars & Smoothies",$$,29.7705966,-95.3151815
"Houston, TX",Houston,Crawfish Cafe Heights,$$ • Seafood,$$,29.7896319,-95.409561
"Houston, TX",Houston,Rakkan RAMEN,"$$ • Ramen, Poke",$$,29.7829587776062,-95.4079496504959
"Houston, TX",Houston,Bird Dawgs,"$$ • Chicken, American",$$,29.7506872,-95.3755229
"Houston, TX",Houston,Ouisie's Table,"$$ • Brunch, Seafood",$$,29.7460082,-95.4431674
"Houston, TX",Houston,House Of Pies,"$$ • Breakfast, Desserts",$$,29.7370711,-95.4191811
"Houston, TX",Houston,Twin Crab Crosstimbers,"$$ • Seafood, Soup",$$,29.8294183,-95.3796824
"Houston, TX",Houston,Horn Dogs,$$ • Hot Dogs,$$,29.7499329,-95.3966342
"Houston, TX",Houston,Christo Mio,$,Unknown,29.7212829,-95.4178258
"Houston, TX",Houston,Mi Charro,"$$ • Mexican, Tex-Mex",$$,29.7376118,-95.3079224
"Houston, TX",Houston,Russo's New York Pizzeria & Italian Kitchen,"$$ • Italian, Pizza",$$,29.7562452,-95.3702946
"Houston, TX",Houston,Mr. Beast Burger,"$$ • Burgers, American",$$,29.7893196,-95.4111361
"Houston, TX",Houston,Wings 87,"$$ • Wings, American",$$,29.7378921,-95.4378774
"Houston, TX",Houston,Red Lion British Pub,"$$ • samosa, Enchiladas",$$,29.7456259,-95.4110134
"Houston, TX",Houston,Goode Company Seafood,$$ • Seafood,$$,29.7282924,-95.4202958
"Houston, TX",Houston,Auntie Chang's Dumpling House,"$ • Chinese, Asian",$,29.7409587,-95.410312
"Houston, TX",Houston,Flower & Cream,$$ • Ice Cream,$$,29.7057120244709,-95.419320815793
"Houston, TX",Houston,Chronic Fries,"$$ • Fries, Chicken",$$,29.7237639,-95.418971
"Houston, TX",Houston,Cheaters Creamery,$$ • Ice Cream,$$,29.7703926299735,-95.4160023784555
"Houston, TX",Houston,Coaches Pub,"$$ • Burgers, Steak",$$,29.7494317,-95.3751028
"Houston, TX",Houston,OMG Seafood,"$$ • Seafood, Takeout",$$,29.7173171,-95.375021
"Houston, TX",Houston,Spec's,"$$ • Grocery, Party Platers",$$,29.7485816,-95.377176
"Houston, TX",Houston,Qin Dynasty,$$ • Chinese,$$,29.7281375,-95.4272582
"Houston, TX",Houston,"7-Eleven","$$ • Convenience, Grocery",$$,29.7314516,-95.3822571
"Houston, TX",Houston,The Chicken Dance,"$$ • Chicken, Burgers",$$,29.7624484,-95.3631568
"Houston, TX",Houston,Cowboys  & Indians Tex-In Kitchen,"$ • Indian, Curry",$,29.7672688,-95.4096971
"Houston, TX",Houston,La Fresca Pizza,"$ • Pizza, Dessert",$,29.7076672,-95.4180317
"Houston, TX",Houston,Phrostbite Italian Ice,"$$ • Italian Ice, Dessert",$$,29.7226889,-95.3704827
"Houston, TX",Houston,TEAPRESSO BAR,"$$ • Lemonade, Cafe",$$,29.7564351,-95.3401952
"Houston, TX",Houston,Soul Food Vegan To Go,"$$ • Vegan, Soul Food",$$,29.7359872,-95.3634714
"Houston, TX",Houston,Prego,"$$ • Italian, Breakfast",$$,29.7160063,-95.4175376
"Houston, TX",Houston,The Eternal Pizza Party,"$$ • Italian, Pizza",$$,29.7499735,-95.396559
"Houston, TX",Houston,Fiesta En Guadalajara,"$$ • Salads, Enchiladas",$$,29.7930411,-95.3606304
"Houston, TX",Houston,Total Wine & More,"$$ • Beer,  Wine & Spirits",$$,29.7733028,-95.3885051
"Houston, TX",Houston,Thrilled Cheese,"$$ • Sandwiches, Grilled Cheese",$$,29.730997,-95.4172116
"Houston, TX",Houston,Sum Dim Sum,"$$ • Bar and Grill, Dumplings",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Wanna Waffle,"$$ • Snacks & Sweets, Waffles",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Big City Wings,"$$ • American, Chicken Wings",$$,29.7579527,-95.3473058
"Houston, TX",Houston,Twin Peaks,"$$ • Tacos, Wings",$$,29.7315754,-95.4172376
"Houston, TX",Houston,The Federal American Grill,"$$$ • Steakhouses, American (Traditional)",$$$,29.7669988,-95.4090417
"Houston, TX",Houston,McCormick & Schmick's,"$ • Salads, Seafood",$,29.7542784,-95.3654054
"Houston, TX",Houston,Burgers Near Me Houston,$$ • Burgers,$$,29.7226889,-95.3704827
"Houston, TX",Houston,Wow Bao,"$$ • Healthy, Asian",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Spec's Deli,"$$ • Deli, Fries",$$,29.7485816,-95.377176
"Houston, TX",Houston,Jailbird,"$$ • Chicken, Wings",$$,29.7893196,-95.4111361
"Houston, TX",Houston,F#ck Gluten,"$$ • Salads, Bowls",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Night Owl Chinese,"$$ • Chinese, Fried Rice",$$,29.7226889,-95.3704827
"Houston, TX",Houston,"100% Taquito","$$ • Mexican, Quesadillas",$$,29.7286629,-95.4309729
"Houston, TX",Houston,Boise Bill's,"$$ • Chicken, Fast Food",$$,29.7420409,-95.4104406
"Houston, TX",Houston,Salata,"$$ • Salad, Salads",$$,29.7094498,-95.4013855
"Houston, TX",Houston,Chengdu Wagon,"$$ • Chinese, Chicken",$$,29.7327021,-95.4237388
"Houston, TX",Houston,Click Virtual Food Hall,"$$ • Delivery, Pickup",$$,29.7687956,-95.4107475
"Houston, TX",Houston,Emily's Hot Chicken,"$$ • Chicken, Healthy",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Summer Shop (Healthy Thai Bowls),"$$ • Asian, Asian Fusion",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Cooking Girl,$$ • Szechuan,$$,29.7520294,-95.3918507
"Houston, TX",Houston,Hopdoddy Burger Bar,"$$ • Salads, Dinner",$$,29.8030174,-95.4050793
"Houston, TX",Houston,Crave Cupcakes,"$$ • Dessert, Takeout",$$,29.7220347082207,-95.418800121332
"Houston, TX",Houston,Fuddruckers,"$$ • Dinner, Lunch",$$,29.7893196,-95.4111361
"Houston, TX",Houston,Kim Son Cafe,"$$ • Asian, Vietnamese",$$,29.71763415,-95.41731318
"Houston, TX",Houston,Pizza Zquare,"$$ • Italian, Pizza",$$,29.7588841,-95.3638475
"Houston, TX",Houston,BurgerIM,"$$ • Hamburger Steak, Cheeseburger",$$,29.7618213,-95.3632362
"Houston, TX",Houston,Fleming's Prime Steakhouse & Wine Bar,"$$$ • Steakhouses, burger",$$$,29.7381412,-95.4165897
"Houston, TX",Houston,Just Wing It,"$$ • Fried Chicken, Chicken Wings",$$,29.7226889,-95.3704827
"Houston, TX",Houston,The Pasta Twins,"$$ • Italian, Fast Food",$$,29.7339566,-95.40682
"Houston, TX",Houston,El Bolillo Bakery,"$$ • Dessert, Sweets",$$,29.8100072,-95.3825449
"Houston, TX",Houston,Lucy Pearl's,"$$ • Dessert, Cakes",$$,29.7662149,-95.3648839
"Houston, TX",Houston,Juicy Crawfish,$$ • Seafood,$$,29.7000121,-95.3600172
"Houston, TX",Houston,Taco Fuego,"$$ • Pollo, Quesadillas",$$,29.7662149,-95.3648839
"Houston, TX",Houston,duck n bao,"$$ • Seafood, Chinese",$$,29.7607632324038,-95.4181979992901
"Houston, TX",Houston,Taste of Spices,"$$ • Noodles, Seafood",$$,29.7068553,-95.4118168
"Houston, TX",Houston,Falafel and Fries,"$$ • Sandwiches, Salads",$$,29.7724496,-95.4098549
"Houston, TX",Houston,Malibu Wings (Plant Based Wing Shop),"$$ • Wings, Healthy",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Cici's Pizza,"$$ • Italian, Buffets",$$,29.8294183,-95.3796824
"Houston, TX",Houston,Home Chef: Gurl Cook,"$$ • Chicken Wings, Soup",$$,29.7444506,-95.3766975
"Houston, TX",Houston,Hot Chx Nashville Hot Chicken,"$$ • Hot Spicy Chicken, Fries",$$,29.7226889,-95.3704827
"Houston, TX",Houston,The Chocolate Bar,"$$ • Pickup, Takeout",$$,29.7148243,-95.4176302
"Houston, TX",Houston,SHE TRAPPIN',$$ • Comfort Food,$$,29.7226116,-95.378517
"Houston, TX",Houston,Agape Kitchen Company,"$$ • Burgers, Chicken Sandwiches",$$,29.7794238,-95.3628378
"Houston, TX",Houston,Korner Slice,"$$ • Pizza, Calzones",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Wild,"$$ • Oatmeal, Tacos",$$,29.805558,-95.4105558
"Houston, TX",Houston,Breakfast Beauties,"$$ • Sandwiches, Burgers",$$,29.7234354,-95.3782631
"Houston, TX",Houston,Muscle Fuel Nutrition,"$$ • Healthy, Smoothies",$$,29.7065303,-95.4084359
"Houston, TX",Houston,Figata,"$$ • Italian, Breakfast and Lunch",$$,29.7602364,-95.3616728
"Houston, TX",Houston,Mary'z Mediterranean Cuisine,"$$ • Mediterranean, Appetizers",$$,29.7707433,-95.4065736
"Houston, TX",Houston,WingZone,"$$ • Wings, Boneless Wings",$$,29.7893196,-95.4111361
"Houston, TX",Houston,Harold's Restaurant,"$$ • American, Pizza",$$,29.8027024,-95.4034476
"Houston, TX",Houston,Snap Kitchen,"$ • Breakfast, Breakfast and Lunch",$,29.7333304,-95.4194012
"Houston, TX",Houston,The Picky Vegan,"$$ • Salads, Bowls",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Jeni's Splendid Ice Creams,"$$ • Ice Cream, Desserts",$$,29.8030914,-95.4034654
"Houston, TX",Houston,Moto Ramen,"$$ • Pho, Bowls",$$,29.7662149,-95.3648839
"Houston, TX",Houston,SHELL SHACK,"$$ • Crab, Seafood boil",$$,29.7685755,-95.3834182
"Houston, TX",Houston,Goode Company Taqueria & Hamburgers,"$$ • Tex-Mex, Mexican",$$,29.7282884,-95.4190304
"Houston, TX",Houston,Poparazzis Popcorn,"$$ • Dessert, Sweets",$$,29.7345416,-95.4230616
"Houston, TX",Houston,F#ck Carbs,"$$ • Salads, Bowls",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Stripes,"$$ • cheetos, Ice Cream",$$,29.7033966,-95.3489424
"Houston, TX",Houston,Mariah Carey's Cookies,"$ • Snacks & Sweets, Snacks",$,29.7226889,-95.3704827
"Houston, TX",Houston,Capriotti's,"$$ • Wagyu, Cheesesteaks",$$,29.7893196,-95.4111361
"Houston, TX",Houston,ponobox,"$$ • Hawaiian, Gluten-Free",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Pressed,"$$ • Juice & Smoothie, Cold pressed juices",$$,29.78391,-95.39841
"Houston, TX",Houston,Soy Pinoy,"$$ • Asian Food, Asian",$$,29.7662149,-95.3648839
"Houston, TX",Houston,Fuku,"$$ • Burgers, American",$$,29.7893196,-95.4111361
"Houston, TX",Houston,Sprinkles Cupcakes,"$$ • Cupcakes, Dessert",$$,29.7157095,-95.4176275
"Houston, TX",Houston,Reaux of Sweets,"$$ • Bakery, Cakes",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Fukuoka Sushi Bar & Grill,"$$ • Noodles, Salads",$$,29.7449905,-95.3775664
"Houston, TX",Houston,Zelda's Teriyaki,"$$ • Teriyaki, Chicken",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Van Leeuwen Ice Cream,"$$ • Ice Cream & Frozen Yogurt, Cinnamon Rolls",$$,29.745009,-95.390276
"Houston, TX",Houston,Home Chef: Hungry Hamlet,"$$ • Vegan, Chicken",$$,29.7543807,-95.3773904
"Houston, TX",Houston,The Wing Guru,"$$ • Chicken Wings, Sandwiches",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Super Mega Dilla,"$$ • American, Mexican",$$,29.729939,-95.4168438
"Houston, TX",Houston,Capone's Oven & Bar,"$$ • Italian, Pizza",$$,29.733971,-95.4153121
"Houston, TX",Houston,Roberta’s,"$$ • Beer, Wine",$$,29.7662149,-95.3648839
"Houston, TX",Houston,Spaghetti Western Italian Cafe,"$$ • Italian, Pizza",$$,29.8027026,-95.4329497
"Houston, TX",Houston,Premier Fine Wine And Spirits,"$$ • Alcohol, Beer",$$,29.8025901,-95.4284041
"Houston, TX",Houston,AMACATE. Tacos & Burritos,$$ • Mexican,$$,29.7226889,-95.3704827
"Houston, TX",Houston,Hootie's Bait and Tackle,"$$ • Dessert, Seafood",$$,29.7297586,-95.4173962
"Houston, TX",Houston,H Town Wings & Thangs,"$$ • Chicken Wings, Fries",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Citadel BBQ,"$$ • Southern, Barbeque",$$,29.7099952,-95.4017022
"Houston, TX",Houston,OST Liquor (Old Spanish Trail),"$$ • Alcohol, Beer",$$,29.7021172,-95.3566374
"Houston, TX",Houston,Chase Elliott's Chicken Tenders,"$$ • Chicken Tenders, Fries",$$,29.7297586,-95.4173962
